id,正文,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
1669879400,Dear-迪丽热巴,4273946301696243,@护舒宝 “护肤级”新液体卫生巾让你一触爱上 Dear-迪丽热巴的秒拍视频 ,,"http://f.us.sinaimg.cn/0019Pasplx07mTwEgzeo0104020057Vu0k010.mp4?label=mp4_720p&template=1280x720.26&Expires=1567219206&ssig=uspbmlrg4X&KID=unistore,video",,2018-08-17,OPPO超视野全面屏R15,328662,35684,620272,,护舒宝
1669879400,Dear-迪丽热巴,4273741041429071,有美丽的大海，有飘逸的长发，有柔软的沙滩，还有刚学会游泳就得瑟着去浮潜的我～琉璃一样的塞舌尔，从任何角度看都是最值得珍藏的回忆。  慢游全世界的酷燃视频 ,,"http://fus.cdn.krcom.cn/0003K5H1lx07mSz8q9rq01040203fprD0k030.mp4?label=mp4_720p&template=1280x720.26&Expires=1567219206&ssig=PEX7RTMxiy&KID=unistore,video",,2018-08-16,OPPO超视野全面屏R15,309034,85655,1000000,,
1669879400,Dear-迪丽热巴,4271530450605576,在这大热天里回忆一下充满海风的味道 ,"https://wx2.sinaimg.cn/large/63885668ly1fu4rlm584ij21jk1111ky.jpg,https://wx3.sinaimg.cn/large/63885668ly1fu4rlnwva3j21jk1117wi.jpg,https://wx3.sinaimg.cn/large/63885668ly1fu4rlp0jcij21jk1114qq.jpg,https://wx1.sinaimg.cn/large/63885668ly1fu4rlq6ssfj21jk1111ky.jpg",,,2018-08-10,OPPO超视野全面屏R15,995118,125955,1000000,,
1669879400,Dear-迪丽热巴,4269944067662211,今天收到一封情书，还带着我最爱的#YSL反转巴黎#的香味，是谁这么懂我呢？ ,"https://wx1.sinaimg.cn/large/63885668ly1ftzpeu06s6j236y34mnpf.jpg,https://wx3.sinaimg.cn/large/63885668ly1ftzpewma7jj21st2p8ndf.jpg",,,2018-08-06,OPPO超视野全面屏R15,721840,104464,1000000,YSL反转巴黎,
1669879400,Dear-迪丽热巴,4269277831813805,小鸭子 嘎嘎嘎嘎嘎 ,"https://wx1.sinaimg.cn/large/63885668ly1ftxkvupxjuj21xg1abnpd.jpg,https://wx3.sinaimg.cn/large/63885668ly1ftxkvwid6pj21ab1xgnpd.jpg,https://wx3.sinaimg.cn/large/63885668ly1ftxkvxymjkj21ab1xgqv5.jpg",,,2018-08-04,OPPO超视野全面屏R15,1243635,108449,1000000,,
﻿1669879400,Dear-迪丽热巴,4265007770240325,#idoltube# 77女孩886 感谢有你陪伴的欢乐岁月 #电视剧一千零一夜#  娱乐日爆社的秒拍视频 ,,"http://f.us.sinaimg.cn/001Cb0MVlx07mfZHm5eo01040200HtDB0k010.mp4?label=mp4_720p&template=1280x720.26&Expires=1567219207&ssig=Jz9y7W20dW&KID=unistore,video",,2018-07-23,OPPO超视野全面屏R15,466974,137216,1000000,"idoltube,电视剧一千零一夜",
1669879400,Dear-迪丽热巴,4264616186004220,#新舞林大会# 不是外卖员，是“充电宝”，今晚21:05 在东方卫视等你们～ ,https://wx1.sinaimg.cn/large/63885668ly1ftiphy00wjj218g22ax6q.jpg,,,2018-07-22,OPPO超视野全面屏R15,465395,54767,650088,新舞林大会,
1669879400,Dear-迪丽热巴,4264311406204755,#idoltube# 昨天的我你爱答不理 今天的我你高攀不起---凌凌七抄写道。#电视剧一千零一夜# 娱乐日爆社的秒拍视频 ,,"http://f.us.sinaimg.cn/001zd3Hclx07md6jzCFO01040200XMfw0k010.mp4?label=mp4_720p&template=1280x720.26&Expires=1567219207&ssig=VxoODxkJoO&KID=unistore,video",,2018-07-21,OPPO超视野全面屏R15,380976,26988,1000000,"idoltube,电视剧一千零一夜",
1669879400,Dear-迪丽热巴,4263978778223606,果然，最喜欢夏天 ,"https://wx4.sinaimg.cn/large/63885668ly1ftgoat6r2xj22kw3vcu0x.jpg,https://wx4.sinaimg.cn/large/63885668ly1ftgoavkxbuj23am2724qp.jpg,https://wx3.sinaimg.cn/large/63885668ly1ftgoazae8yj22kw3vbqv5.jpg,https://wx1.sinaimg.cn/large/63885668ly1ftgob5avk7j22kw3vcnpd.jpg",,,2018-07-20,OPPO超视野全面屏R15,1039743,112377,1000000,,
1669879400,Dear-迪丽热巴,4260893292002740,#冷巴ACTION#可爱迪非要带着彩虹船拍照，还有一条被充破的火烈鸟我就不交代了 ,https://wx1.sinaimg.cn/large/63885668ly1ft6txmy8ejj20do7pskgc.jpg,,,2018-07-12,OPPO超视野全面屏R15,420108,115657,1000000,冷巴ACTION,
1669879400,Dear-迪丽热巴,4260671031442395,#电视剧一千零一夜# 我们七七女孩可是学兽医专业的，食人花有病也没用，跑不了咯 ,"https://wx1.sinaimg.cn/large/63885668ly1ft64f2kvj3g20dw0db7wl.gif,https://wx4.sinaimg.cn/large/63885668ly1ft64f453lpg20dw0c6x6q.gif",,,2018-07-11,OPPO超视野全面屏R15,493413,37442,1000000,电视剧一千零一夜,
1669879400,Dear-迪丽热巴,4258363657417282,#电视剧一千零一夜##冷巴action# 冷七七独得姐姐厨艺真传，黑暗料理不暗黑 ,https://wx1.sinaimg.cn/large/63885668ly1fsyreydgjqj21hc1vm1ky.jpg,,,2018-07-05,OPPO超视野全面屏R15,372082,55393,1000000,"电视剧一千零一夜,冷巴action",
1669879400,Dear-迪丽热巴,4258156550848877,#idoltube##电视剧一千零一夜# 谁说七七做的是黑暗料理！超棒的芥末辣条好吗，哼哼娱乐日爆社的秒拍视频 ,,"http://f.us.sinaimg.cn/0005BJYXlx07lLXCXLgs01040200iAzS0k010.mp4?label=mp4_720p&template=1280x720.26&Expires=1567219207&ssig=Ib%2FzlgLV5T&KID=unistore,video",,2018-07-04,OPPO超视野全面屏R15,340683,36095,1000000,"idoltube,电视剧一千零一夜",
﻿1669879400,Dear-迪丽热巴,4256300654756763,#idoltube##电视剧一千零一夜# 聪明伶俐，武艺高强，浑身是胆，行侠仗义，性格多变，这都不是我白玉堂凌凌七的梦境敢想也敢为 娱乐日爆社的秒拍视频 ,,"http://f.us.sinaimg.cn/000P7ztclx07lDNUXH6801040200vzOh0k010.mp4?label=mp4_720p&template=1280x720.26&Expires=1567219208&ssig=RA6cp7ceyE&KID=unistore,video",,2018-06-29,idoltube超话,339865,54760,1000000,"idoltube,电视剧一千零一夜",
1669879400,Dear-迪丽热巴,4255651788006655,#电视剧一千零一夜#我们七七女孩很凶的 ,"https://wx1.sinaimg.cn/large/63885668ly1fsq3xpobpcg20go0h3kjt.gif,https://wx4.sinaimg.cn/large/63885668ly1fsq3xs29p6g20go0fr7wl.gif,https://wx1.sinaimg.cn/large/63885668ly1fsq3xv5vuhg20go0g5nph.gif",,,2018-06-27,OPPO超视野全面屏R15,483540,34790,1000000,电视剧一千零一夜,
1669879400,Dear-迪丽热巴,4254778467262651,#电视剧一千零一夜#今晚开播，很快就要“七上巴下”了，这是我最后的倔强，好了，你们准备去看七七吧 ,"https://wx4.sinaimg.cn/large/63885668ly1fsnbnxke9rj21e01e01ky.jpg,https://wx4.sinaimg.cn/large/63885668ly1fsnbnzpvorj21e01e0u0x.jpg,https://wx2.sinaimg.cn/large/63885668ly1fsnbo1fgh3j21e01e0qv5.jpg,https://wx3.sinaimg.cn/large/63885668ly1fsnbo2t7m3j21e01e04qq.jpg",,,2018-06-25,OPPO超视野全面屏R15,911741,74348,1000000,电视剧一千零一夜,
1669879400,Dear-迪丽热巴,4249091351523845,今天被这个父亲节走心视频感动到了。当你的梦想遇到困难该怎么办？我的答案都在视频里啦～看完有彩蛋哦～ #做个灵动女生#  @飘柔Rejoice Dear-迪丽热巴的秒拍视频 ,,"http://f.us.sinaimg.cn/004FOCnvlx07l88HKfBm01040201amXd0k010.mp4?label=mp4_720p&template=1280x720.26&Expires=1567219208&ssig=JvIKdpMVy5&KID=unistore,video",,2018-06-09,做个灵动女生超话,379874,48920,1000000,做个灵动女生,飘柔Rejoice
1669879400,Dear-迪丽热巴,4248395486527432,今天是你们的橘子女孩 ,"https://wx3.sinaimg.cn/large/63885668gy1fs2yjf7hozj22kw3vckjn.jpg,https://wx3.sinaimg.cn/large/63885668gy1fs2yjrtggtj22kw3vc4qr.jpg,https://wx4.sinaimg.cn/large/63885668gy1fs2yk3asucj22dc3k0b2a.jpg,https://wx1.sinaimg.cn/large/63885668gy1fs2ykgmisfj22kw3vc1kz.jpg,https://wx3.sinaimg.cn/large/63885668gy1fs2ykyhzj2j22kw3vcb2b.jpg,https://wx2.sinaimg.cn/large/63885668gy1fs2ylcbzslj22kw3vb7wj.jpg",,,2018-06-07,OPPO超视野全面屏R15,1052374,67280,1000000,,
1669879400,Dear-迪丽热巴,4246975836602682,勇敢，温柔，一如既往。 ,https://wx2.sinaimg.cn/large/63885668gy1fryfjr2lswj20qo0qogsh.jpg,,,2018-06-03,OPPO超视野全面屏R15,1517227,1000000,1000000,,
1669879400,Dear-迪丽热巴,4246911910855297,老铁们，我又一次回来了💅@Dear-迪丽热巴 的一直播（下载App->网页链接） ,,,,2018-06-03,一直播Yi,356126,68560,25558,,
1669879400,Dear-迪丽热巴,4246901387203640,啊哈哈哈哈 我来啦老铁们！@Dear-迪丽热巴 的一直播（下载App->网页链接） ,,,,2018-06-03,一直播Yi,243254,17467,23411,,
1669879400,Dear-迪丽热巴,4246621833289313,祝你生日快乐,,,,2018-06-03,生日动态,1046076,408333,382307,,
﻿1669879400,Dear-迪丽热巴,4246187169618893,我现在可是个超级酷的女士了！而且还有@雪碧 为我们组建的酷爽军团，就要这样一起玩转夏日战场！雪碧一开，胜利自来，还不速速加入酷爽军团和我一起#渴不及待，爽个痛快# Dear-迪丽热巴的秒拍视频 ,,"http://f.us.sinaimg.cn/00126XGylx07kVlGBpMY01040200n2Am0k010.mp4?label=mp4_720p&template=1280x720.26&Expires=1567219208&ssig=y8AkHyGpop&KID=unistore,video",,2018-06-01,OPPO超视野全面屏R15,367761,36140,569357,渴不及待，爽个痛快,雪碧
1669879400,Dear-迪丽热巴,4246054025188645,6.1儿童节快乐哈各位小朋友作为大姐姐我就好好去工作啦 ,"https://wx1.sinaimg.cn/large/63885668ly1frvhoffybxj21da21xe82.jpg,https://wx2.sinaimg.cn/large/63885668ly1frvhohpys6j21da21xe83.jpg",,,2018-06-01,OPPO超视野全面屏R15,902250,87712,1000000,,
1669879400,Dear-迪丽热巴,4237120706634369,有西瓜和风扇的夏天来啦🍉 ,https://wx3.sinaimg.cn/large/63885668ly1fr2zt1y5bbj20ue0u0jy1.jpg,,,2018-05-07,OPPO超视野全面屏R15,744092,204869,1000000,,
1669879400,Dear-迪丽热巴,4236619957814209,不辜负美食，也不忘保持身体的轻盈！来，接住这瓶雪碧纤维＋，酷爽不变，轻盈有加！我先开动啦～迪丽热巴轻盈小秘密 ,,https://api.youku.com/videos/player/file?data=WcEl1o6uVdTROVFV3TkRrek1nPT18MHwxfDEwMDUwfDAO0O0O,,2018-05-06,OPPO超视野全面屏R15,406024,138951,1000000,,
1669879400,Dear-迪丽热巴,4233534107895747,#电影21克拉# 咩哈哈哈 破亿啦 ,"https://wx1.sinaimg.cn/large/63885668ly1fqrjs2g4n2j22pw1dau0y.jpg,https://wx3.sinaimg.cn/large/63885668ly1fqrjs6end4j22k01daqv6.jpg,https://wx4.sinaimg.cn/large/63885668ly1fqrjs9z9rmj22mt1da1kz.jpg,https://wx3.sinaimg.cn/large/63885668ly1fqrjsczqprj22ms1dax6q.jpg",,,2018-04-27,OPPO超视野全面屏R15,873058,188528,1000000,电影21克拉,
1669879400,Dear-迪丽热巴,4232052952426421,承诺你们的自拍 嘿嘿 喏 ,"https://wx4.sinaimg.cn/large/63885668ly1fqmtmp6d7gj20xc0xae81.jpg,https://wx4.sinaimg.cn/large/63885668ly1fqmtmq4z9xj20xc0x5e81.jpg,https://wx1.sinaimg.cn/large/63885668ly1fqmtmr12rpj20xc0wy1kc.jpg,https://wx4.sinaimg.cn/large/63885668ly1fqmtms6h89j20xc0x4e81.jpg",,,2018-04-23,OPPO超视野全面屏R15,1342855,227328,1000000,,
﻿1669879400,Dear-迪丽热巴,4231569327396866,大家小时候喜欢玩躲猫猫吗？这次我们可以在游戏里玩起来了～下载#烈火如歌手游#请戳网页链接 ，偷偷告诉你们，还有可能收到神秘小礼物哦～@微博游戏 烈火如歌手游官方微博的秒拍视频 ,,http://gslb.miaopai.com/stream/O0gTLbE83FysliVELz94OtEu1Ja4RodCamm4sg__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=32,,2018-04-22,烈火如歌手游超话,313765,33761,419986,烈火如歌手游,微博游戏
1669879400,Dear-迪丽热巴,4230942799403061,她的性格刚烈，爱了就是爱了，不被爱了也会洒脱的放手，和如歌一起的日子里，我们相互扶持，我所有的情绪都给了她，大家也信任的把她交给了我。现在她要回去了，希望没让大家失望。最后，愿我的如歌在她的世界里，鲜衣怒马，烈焰繁花。#电视剧烈火如歌# ,"https://wx3.sinaimg.cn/large/63885668ly1fqja5p85uij215o1qhnpf.jpg,https://wx2.sinaimg.cn/large/63885668ly1fqja5r1u4tj222315oe82.jpg,https://wx2.sinaimg.cn/large/63885668ly1fqja5u3jkdj21111jkjvh.jpg",,,2018-04-20,OPPO超视野全面屏R15,570151,49855,1000000,电视剧烈火如歌,
1669879400,Dear-迪丽热巴,4229726141083353,感谢公司@嘉行传媒 @嘉行迪丽热巴工作室 送我的迪丽冷巴！未来冷巴可以陪我们一起玩耍，我的脑洞漫画《冷巴ACTION》今天开始在腾讯动漫APP独家连载了，一起来@腾讯动漫 遇见不一样的我吧～#冷巴ACTION#网页链接 ,https://wx3.sinaimg.cn/large/63885668ly1fqfefzieqyj20ec7pse81.jpg,,,2018-04-17,OPPO超视野全面屏R15,344090,39117,849563,冷巴ACTION,"嘉行传媒,嘉行迪丽热巴工作室,腾讯动漫"
1669879400,Dear-迪丽热巴,4228638750960393,我是迪丽热巴。我就是自己的战士，我值得拥有。@巴黎欧莱雅#欧莱雅我值得拥有# ,https://wx2.sinaimg.cn/large/63885668ly1fqbxk1pwipj21xk194x0z.jpg,,,2018-04-14,OPPO超视野全面屏R15,521169,63141,1000000,欧莱雅我值得拥有,巴黎欧莱雅
1669879400,Dear-迪丽热巴,4228407640939580,#烈火如歌手游#想要跟歌儿相遇吗？快来预约游戏，歌儿在游戏里等你哦～@微博游戏  网页链接烈火如歌手游官方微博的秒拍视频 ,,http://gslb.miaopai.com/stream/ncBbNNMINMzvVebxg~1aFiIAXV5A3GRULYEycA__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=32,,2018-04-13,烈火如歌手游超话,293364,22862,485815,烈火如歌手游,微博游戏
1669879400,Dear-迪丽热巴,4227985597060404,青春应该是什么样子？这次让全能手机人小紫告诉你！#OPPO热舞吧青春##R15就要这样紫# 热巴热血演绎青春态度 ,,https://multimedia.api.weibo.com/2/multimedia/redirect_tencent_video.json?vid=h142560ams9,,2018-04-12,OPPO超视野全面屏R15,428128,60122,1000000,"OPPO热舞吧青春,R15就要这样紫",
﻿1669879400,Dear-迪丽热巴,4225066227217791,#idoltube##电视剧烈火如歌# 以为自己只是个记忆口袋的歌儿，哭惨了，给你抱抱娱乐日爆社的秒拍视频 ,,"http://f.us.sinaimg.cn/000ldBdYlx07jqfQCkI801040200lgPK0k010.mp4?label=mp4_720p&template=1280x720.26&Expires=1567219219&ssig=SSeHmo%2Bgah&KID=unistore,video",,2018-04-04,OPPO超视野全面屏R15,430179,154033,1000000,"idoltube,电视剧烈火如歌",
1669879400,Dear-迪丽热巴,4224657202300315,这就是我心心念念的见面礼？我的脑洞“迪丽冷巴”？谢谢公司@嘉行传媒 @嘉行迪丽热巴工作室 为我准备的4000万礼物！我的脑洞就这么出道了你好哇，我的冷巴#冷巴ACTION# Dear-迪丽热巴的秒拍视频 ,,"http://gslb.miaopai.com/stream/NZoPa7I4RLFWaKEBvHCy9tGv-BHAO1aiy1YYMw__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_hd&mpflag=8&Expires=1567219219&ssig=7%2BrQuUB4Xy&KID=unistore,video",,2018-04-03,冷巴action超话,580018,97128,1000000,冷巴ACTION,"嘉行传媒,嘉行迪丽热巴工作室"
1669879400,Dear-迪丽热巴,4223714926553190,#我在看烈火#开会了开会了 歌儿庄主有话讲 请看大屏幕 ,https://wx2.sinaimg.cn/large/63885668ly1fpw82bj7ttj21qi15oe83.jpg,,,2018-03-31,OPPO超视野全面屏R15,481138,64785,1000000,我在看烈火,
1669879400,Dear-迪丽热巴,4223246239352867,哇 现在都可以隔空抓娃娃了！我们烈火如歌的周边还不是那么好拿到的，你要先抓得到娃娃才行戳→微博抓娃娃上微博，抓正版娃娃 ,,,,2018-03-30,OPPO超视野全面屏R15,325272,21505,93102,,
1669879400,Dear-迪丽热巴,4223016269343317,#电视剧烈火如歌# 我们歌儿真的是霸气的江湖人 霸气如歌欲“强嫁”银雪 ,,https://api.youku.com/videos/player/file?data=WcEl1o6uVdXdNRFF3TXpVeE1nPT18MHwxfDEwMDUwfDEO0O0O,,2018-03-29,OPPO超视野全面屏R15,297956,57902,1000000,电视剧烈火如歌,
1669879400,Dear-迪丽热巴,4222190763830602,#电视剧烈火如歌# 小歌儿等你们哦 ，别都去冥麻麻那里了 ,https://wx2.sinaimg.cn/large/63885668ly1fprd0rdan5j21qi15ou0z.jpg,,,2018-03-27,OPPO超视野全面屏R15,449058,86486,1000000,电视剧烈火如歌,
1669879400,Dear-迪丽热巴,4220122057330556,#电视剧烈火如歌# 30亿福利喏，如歌·写真 ,"https://wx1.sinaimg.cn/large/63885668ly1fpkrfb9sroj21qi15onpd.jpg,https://wx2.sinaimg.cn/large/63885668ly1fpkrfe9g8hj21qi15oqv5.jpg,https://wx2.sinaimg.cn/large/63885668ly1fpkrfgxfy2j21qi15ob29.jpg,https://wx1.sinaimg.cn/large/63885668ly1fpkrfjk65vj21qi15okjl.jpg,https://wx1.sinaimg.cn/large/63885668ly1fpkrfkpgfvj21qi15okjl.jpg,https://wx3.sinaimg.cn/large/63885668ly1fpkrfncw79j21qi15oqv5.jpg",,,2018-03-21,OPPO超视野全面屏R15,605538,114462,1000000,电视剧烈火如歌,
1669879400,Dear-迪丽热巴,4217912551769070,#电视剧烈火如歌# 今晚又见歌儿，表情包送给您！ ,"https://wx4.sinaimg.cn/large/63885668ly1fpdpo6ufgng2074074tkr.gif,https://wx2.sinaimg.cn/large/63885668ly1fpdpo7auadg2074074wsi.gif,https://wx3.sinaimg.cn/large/63885668ly1fpdpo7omc7g2074074all.gif,https://wx4.sinaimg.cn/large/63885668ly1fpdpo82q40g2074074drd.gif",,,2018-03-15,OPPO超视野全面屏R15,495152,99832,1000000,电视剧烈火如歌,
1669879400,Dear-迪丽热巴,4216817515518005,#电视剧烈火如歌# get追剧新姿势你们都怎么追剧呀 ,"https://wx1.sinaimg.cn/large/63885668ly1fpa7woi89wj211i1e0qbv.jpg,https://wx3.sinaimg.cn/large/63885668ly1fpa7wqmeh3j211i1e0qdh.jpg,https://wx2.sinaimg.cn/large/63885668ly1fpa7wr6msej20u0140teo.jpg,https://wx4.sinaimg.cn/large/63885668ly1fpa7wrxmcnj211i1e07fc.jpg,https://wx1.sinaimg.cn/large/63885668ly1fpa7wv79slj211i1e04qq.jpg",,,2018-03-12,OPPO超视野全面屏R15,606505,108089,1000000,电视剧烈火如歌,
﻿1669879400,Dear-迪丽热巴,4216434164409721,#idoltube##电视剧烈火如歌# 歌儿的小宇宙爆发了，这才刚刚开始呢 娱乐日爆社的秒拍视频 ,,"http://f.us.sinaimg.cn/001BVrZjlx07iLioy6Lu01040201s00y0k020.mp4?label=mp4_720p&template=26&Expires=1567219219&ssig=4gTXEZ%2BPsD&KID=unistore,video",,2018-03-11,OPPO超视野全面屏R15,295724,40391,593719,"idoltube,电视剧烈火如歌",
1669879400,Dear-迪丽热巴,4215675537263782,#idoltube##电视剧烈火如歌# 小歌歌溜了溜了娱乐日爆社的秒拍视频 ,,"http://f.us.sinaimg.cn/003aHv5Alx07iJRcgd32010402019T590k010.mp4?label=mp4_720p&template=26&Expires=1567219219&ssig=lE%2BsBj8jNf&KID=unistore,video",,2018-03-09,OPPO超视野全面屏R15,346603,59409,759890,"idoltube,电视剧烈火如歌",
1669879400,Dear-迪丽热巴,4215222627349765,#电视剧烈火如歌# 梨院听雪独守流年，只盼与他再次相见。 《烈火如歌》张碧晨深情献唱如歌情感主题曲《听雪》MV ,,https://api.youku.com/videos/player/file?data=WcEl1o6uUdTBOek01TWpreU9BPT18MHwxfDEwMDUwfDEO0O0O,,2018-03-08,OPPO超视野全面屏R15,333110,46925,616701,电视剧烈火如歌,
1669879400,Dear-迪丽热巴,4213920506378308,#大病医保# 内蒙古科右前旗，12岁的欢欢患白血病，在基本医保和“大病医保”的保障下，一年8万住院费只用自费1万元。2018，#大病医保模型# 助力国家健康扶贫，让585个贫困县2500万儿童免于因病致贫、返贫。儿童健康，中国强壮！@大病医保 @微公益 [品牌捐]多一个40元，一个乡村孩子多一份健康保障 ,https://wx1.sinaimg.cn/large/63885668ly1fp0z6zkhjwj20ka0sgdn4.jpg,,,2018-03-04,前后2000万 OPPO R11s,300201,34263,183323,"大病医保,大病医保模型","大病医保,微公益"
1669879400,Dear-迪丽热巴,4213173605116603,#电视剧烈火如歌# 破亿啦！下周烧饼铺就要开张啦，都来吃烧饼哟，买一...送...么么哒 ,https://wx2.sinaimg.cn/large/63885668ly1foylexc8wij21qi15ob2b.jpg,,,2018-03-02,前后2000万 OPPO R11s,673334,89105,1000000,电视剧烈火如歌,
1669879400,Dear-迪丽热巴,4212686319996285,#电视剧烈火如歌# 拔刀吧 就在今天  “烈火燎原”版终极预告 3月1日优酷全网独播 ,,https://api.youku.com/videos/player/file?data=WcEl1o6uUdXlPVGd4TkRZNU1nPT18MHwxfDEwMDUwfDEO0O0O,,2018-03-01,前后2000万 OPPO R11s,450328,30854,494733,电视剧烈火如歌,
1669879400,Dear-迪丽热巴,4212671626527957,想要时尚能量？ 就来@adidasneo #时尚集训营#  跟本教官特训5天吧！ 特意精挑细选了毕业礼物， 都不许逃课哦  #生来好动# ,https://wx2.sinaimg.cn/large/63885668ly1fowzolucquj230x3201l4.jpg,,,2018-03-01,前后2000万 OPPO R11s,506090,32672,1000000,"时尚集训营,生来好动",adidasneo
1669879400,Dear-迪丽热巴,4212295926523609,大美人@angelababy 生日快乐越来越美笑容常伴 ,,,,2018-02-28,前后2000万 OPPO R11s,729759,20421,24063,,angelababy
﻿1669879400,Dear-迪丽热巴,4208012027656158,大家新年快乐，希望新的一年你们依然这么可爱，我也会努力的 ,"https://wx3.sinaimg.cn/large/63885668ly1foi4m07d2uj21d92fk1ky.jpg,https://wx3.sinaimg.cn/large/63885668ly1foi4m1on8bj21d92fkx6p.jpg",,,2018-02-16,前后2000万 OPPO R11s,1339367,125345,1000000,,
1669879400,Dear-迪丽热巴,4207823670289690,#迪丽热巴的红包#福利时间到！年夜饭要吃饱饱的哦！我给大家准备了大大的红包，跟我一起点亮#中国赞#！祝大家新年万事如意～快来抢！Dear-迪丽热巴  的红包 ,,,,2018-02-15,前后2000万 OPPO R11s,331635,10928,20861,"迪丽热巴的红包,中国赞",
1669879400,Dear-迪丽热巴,4207353823858868,马上要过年啦，赶在今天向我们温暖强大的祖国表白，也为辛苦一年的大家加油鼓劲儿，让我们一起点亮#中国赞#！ ,https://wx1.sinaimg.cn/large/63885668gy1fog10nozboj222w2rvat1.jpg,,,2018-02-14,前后2000万 OPPO R11s,1037580,55843,1000000,中国赞,
1669879400,Dear-迪丽热巴,4207060645755615,我来啦～春节快到了，我不仅发了视频还带了礼物，领取地点就藏在视频里了！记得明晚11点来拿～ Dear-迪丽热巴的秒拍视频 ,,"http://f.us.sinaimg.cn/000Tgy64lx07i98vIAtq010402007gHr0k010.mp4?label=mp4_720p&template=26&Expires=1567219219&ssig=%2FKH4LYp9t9&KID=unistore,video",,2018-02-13,前后2000万 OPPO R11s,0,0,0,,
1669879400,Dear-迪丽热巴,4206960398043827,新的一年，祝大家福到财到，好运常在。集五福，迎欢乐福年～#电视剧烈火如歌# 烈如歌@迪丽热巴召唤你集五福 ,,https://api.youku.com/videos/player/file?data=WcEl1o6uTdTNORE0zTkRreU1BPT18MHwxfDEwMDUwfDEO0O0O,,2018-02-13,前后2000万 OPPO R11s,489530,30771,1000000,电视剧烈火如歌,
﻿1669879400,Dear-迪丽热巴,4205175398429183,超老哥 生日快乐 祝你越来越年轻 @邓超 ,,,,2018-02-08,前后2000万 OPPO R11s,1125726,40278,124133,,邓超
1669879400,Dear-迪丽热巴,4204035529493867,要跟哪双鞋纠葛三生、没玩没了？ @adidasneo#adidasneo没玩没了##生来好动# ,"https://wx1.sinaimg.cn/large/63885668ly1fo5fvuu20xj215o1qiqv5.jpg,https://wx1.sinaimg.cn/large/63885668ly1fo5fvwlveej215o1qinpd.jpg",,,2018-02-05,前后2000万 OPPO R11s,894391,106981,1000000,"adidasneo没玩没了,生来好动",adidasneo
1669879400,Dear-迪丽热巴,4203416957691336,我的新歌《好运聚一糖》来啦！满满的祝福都在这首歌里，快来接收我和@阿尔卑斯微有爱 给你带来的甜蜜和好运吧。这个新年，跟我一起#好运聚一糖#！阿尔卑斯微有爱的秒拍视频 ,,"http://f.us.sinaimg.cn/001fDVgelx07hT1kJ9rq01040201iTcr0k010.mp4?label=mp4_720p&template=28&Expires=1567219220&ssig=mYfGUr%2FYT8&KID=unistore,video",,2018-02-03,前后2000万 OPPO R11s,868566,77600,1000000,好运聚一糖,阿尔卑斯微有爱
1669879400,Dear-迪丽热巴,4203090444118568,我是世界第一小可爱 ,"https://wx3.sinaimg.cn/large/63885668ly1fo2fdo9fi4j215o1jh7wi.jpg,https://wx1.sinaimg.cn/large/63885668ly1fo2fdprd3nj215o1jhu0x.jpg",,,2018-02-02,前后2000万 OPPO R11s,1723406,148984,1000000,,
1669879400,Dear-迪丽热巴,4202013362772964,嘿，晚安 ,"https://wx3.sinaimg.cn/large/63885668ly1fnyzog3l9ej215o1jhu0x.jpg,https://wx2.sinaimg.cn/large/63885668ly1fnyzohxg42j21jh15okjl.jpg",,,2018-01-30,前后2000万 OPPO R11s,1516862,180242,1000000,,
1669879400,Dear-迪丽热巴,4200850115193516,分享一张我的照片 ,https://wx3.sinaimg.cn/large/63885668ly1fnva2yjqcvj20zk0qqx5o.jpg,,,2018-01-27,前后2000万 OPPO R11s,1267462,157790,1000000,,
﻿1669879400,Dear-迪丽热巴,4198987743957537,大家都这么会玩，我也只好放大招@adidasneo #adidasneo没玩没了# ,https://wx1.sinaimg.cn/large/63885668ly1fnpc6w8c9vg20wt1884qr.gif,,,2018-01-22,前后2000万 OPPO R11s,666216,97832,1000000,adidasneo没玩没了,adidasneo
1669879400,Dear-迪丽热巴,4198638022253646,冬天还是要吃冰糖葫芦才对啊 ,"https://wx2.sinaimg.cn/large/63885668ly1fno80shmyyj21jk1jk1kz.jpg,https://wx4.sinaimg.cn/large/63885668ly1fno80u5xf4j21jk1jk1kz.jpg",,,2018-01-21,前后2000万 OPPO R11s,1245862,108224,1000000,,
1669879400,Dear-迪丽热巴,4197983094174985,我 ,"https://wx1.sinaimg.cn/large/63885668ly1fnm4t3zfimj20yc0yenl4.jpg,https://wx1.sinaimg.cn/large/63885668ly1fnm4t54r9nj20xw0yinpd.jpg",,,2018-01-19,前后2000万 OPPO R11s,1448915,154831,1000000,,
1669879400,Dear-迪丽热巴,4196900645629547,吹风车 嘿嘿 ,"https://wx2.sinaimg.cn/large/63885668ly1fniohqv0ocj21jk1jkqv5.jpg,https://wx1.sinaimg.cn/large/63885668ly1fnio9fsmayj21jk1jkqv5.jpg",,,2018-01-16,前后2000万 OPPO R11s,1247985,319913,1000000,,
